id,category,question_he,answer_he,answer_he_chatbot,source_urls,needs_secretary_review,secretary_tag,notes
mba_gt_070,course_planning,למה חשוב לקחת את קורס החובה של תחום ההתמחות בסמסטר הראשון?,התקנון מחייב מעבר בקורס החובה של ליבת ההתמחות כבר בסמסטר הראשון. הקורס הוא תנאי קדם לקורסי בחירה וסמינרים מתקדמים; עיכוב עלול לעכב את סיום התואר.,"שלום רב! מדובר באחת ההמלצות החשובות ביותר שיש לי להרכבת מערכת שעות תקינה, וטוב מאוד ששאלת על כך.

הסיבה לכך היא היררכיה אקדמית מובנית:

קורס שער מחייב: התקנון מדגיש כי חובה על הסטודנט לעבור את קורס החובה הרלוונטי לתחום הליבה של ההתמחות שלו כבר בסמסטר הראשון ללימודיו.

מניעת עיכוב בתואר: קורס יסוד זה מהווה תנאי קדם קריטי לשורה ארוכה של קורסי בחירה וסמינרים מתקדמים המשובצים בהמשך. אם תדחה/י את לקיחתו, קורסי ההתמחות המתקדמים יידחו בהתאמה, והיכולת שלך לסיים את התואר בשנתיים כמתוכנן תיפגע באופן משמעותי.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_071,course_planning,איך בונים מערכת עם שתי התמחויות?,"יש לוודא שהשילוב מותר (לא שתי ראשיות ולא שילוב אסור), לחשב נקודות זכות לכל התמחות, לעמוד בתנאי קדם ולהימנע מחפיפות שעות. שילובים מורכבים עשויים לדרוש אישור ועדת הוראה.","שלום וברכה! שילוב של שתי התמחויות (במבנה של התמחות ראשית לצד התמחות משנית) הוא מהלך מצוין שמרחיב את אופקייך המקצועיים, אך בניית מערכת כזו דורשת תשומת לב מיוחדת לפרטים המנהליים.

על מנת לבנות את המערכת בצורה תקינה, עליך לפעול על פי השלבים הבאים:

בדיקת היתר השילוב: ראשית, חובה לוודא כי השילוב המבוקש מותר על פי כללי התואר (לדוגמה, חל איסור מוחלט ללמוד שתי התמחויות ראשיות, וישנם שילובים ספציפיים האסורים בתקנון מחשש לחפיפת תכנים).

בקרת נ""ז ותנאי קדם: שנית, יש לחשב במדויק את נקודות הזכות הנדרשות לכל אחת מההתמחויות, לבדוק את שרשרת תנאי הקדם האקדמיים ולוודא שאין חפיפות שעות בשנתון.

שימו לב: חלק מחלופות השילוב הללו ומבני המערכת החריגים אינם מאושרים באופן אוטומטי במערכת הרישום הממוחשבת, והם דורשים הגשת בקשה מיוחדת וקבלת אישור רשמי מוועדת ההוראה.

(מבוסס גם על הנחיות מנהליות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; secretariat-provided,TRUE,,
mba_gt_072,course_planning,מה עושים אם קורס חובה בהתמחות מתנגש עם קורס אחר?,"אין להירשם לקורסים חופפים בשעות. יש לבדוק חלופות בשנתון (קבוצה, יום או סמסטר). אם קורס חובה קריטי חסום — לפנות ליועצת או למזכירות לפתרון מנהלי.","שלום רב. התנגשויות זמנים הן אכן אתגר מוכר בעת בניית מערכת השעות, במיוחד כאשר מנסים לשלב קורסים ממחלקות שונות, ואני כאן כדי לכוון אותך לפתרון.

הקו המנחה במצבים אלו הוא חד-משמעי:

איסור חפיפה קשיח: חל איסור מוחלט להירשם במערכת לקורסים שיש ביניהם חפיפת זמנים, ולכן לא תוכל/י להשאיר התנגשות כזו במערכת.

בדיקת חלופות בשנתון: הצעד הראשון הוא לבדוק האם הקורס מוצע בקבוצת לימוד אחרת, ביום אחר או בסמסטר חלופי במהלך שנת הלימודים.

פנייה ליועצת או למזכירות: במידה ולא נמצאה חלופה עצמאית בשנתון ומדובר בקושי ממשי לשבץ קורס חובה קריטי (העלול לעכב את סיום התואר), יש לפנות מיד אליי כיועצת הלימודים או לפנות למזכירות לבחינת פתרונות מנהליים או קורסים חלופיים מאושרים.

(מבוסס גם על הנחיות מנהליות ותפעוליות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/Accelerated-study-track-all",secretariat-provided; https://bschool.huji.ac.il/Accelerated-study-track-all,TRUE,,
mba_gt_073,course_planning,אפשר לבנות מערכת לפי תחומי עניין?,"כן, בעיקר בקורסי בחירה כלליים ומגמתיים — רק לאחר עמידה מלאה בחובות התואר וההתמחות, תנאי קדם, חובת סמינר וללא חפיפות שעות.","שלום וברכה! אחד היתרונות הבולטים בתואר ה-MBA באוניברסיטה העברית הוא הוורסטיליות והיכולת להתאים את הלימודים לשאיפות המקצועיות שלך, אך הגמישות הזו פועלת בתוך מסגרת אקדמית מחייבת.

התשובה היא כן, אך תחת מגבלות מסוימות:

מרחב הבחירה החופשית: חופש הבחירה המלא והתאמת המערכת לפי העניין האישי שלך מתאפשרים בעיקר במסגרת קורסי הבחירה הכלליים וקורסי הבחירה של ההתמחות.

מגבלות חובה קשיחות: גמישות זו מותרת רק לאחר שווידאת כי המערכת עומדת באופן מלא בכל דרישות החובה הכלליות של התואר, חובות קורסי הליבה של ההתמחות שלך כפי שמופיע בשנתון, תנאי הקדם לקורסים המתקדמים, חובת עבודת הסמינר וללא כל חפיפות זמנים.

(מבוסס גם על הנחיות שירותיות של מזכירות תארים מתקדמים).

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/roadmap/322-3222",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/roadmap/322-3222; secretariat-provided,TRUE,,
mba_gt_074,course_planning,אפשר לקחת קורס התמחות לפני השלמת מתמטיקה וסטטיסטיקה?,בקורסי התמחות מתקדמים נדרש לרוב ידע כמותי וסטטיסטי. יש לבדוק תנאי קדם בשנתון; מומלץ להשלים מתמטיקה וסטטיסטיקה מוקדם.,"שלום רב. מדובר בשאלה אסטרטגית חשובה מאוד הנוגעת לסיכויי ההצלחה האקדמית שלך בקורסים המתקדמים בתואר.

ההנחיה האקדמית בעניין זה קובעת:

צורך ברקע כמותי חזק: בחלק גדול מאוד מקורסי ההתמחות המתקדמים ב-MBA נדרש ידע כמותי וסטטיסטי נרחב, המהווה את הבסיס למודלים העסקיים הנלמדים.

חובת בדיקה בשנתון: עליך לבדוק היטב את תנאי הקדם הספציפיים של כל קורס מבוקש בתוך השנתון האקדמי.

המלצת בית הספר: ככלל, מומלץ מאוד להשלים את קורסי התשתית במתמטיקה וסטטיסטיקה בשלב מוקדם ככל האפשר של התואר על מנת למנוע חסימות רישום ולאפשר הבנה מעמיקה של קורסי ההמשך.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_075,course_planning,המערכת לא נותנת לי להירשם בגלל תנאי קדם. מה עושים?,אם ציון תנאי הקדם לא עודכן במערכת — הרישום נחסם. באישור חלופי או חשד לתקלה — לפנות למזכירות עם פרטי הקורס והאישור.,"שלום וברכה. חסימות רישום אוטומטיות הן אכן מצב מתסכל במהלך תקופת הרישום העמוסה, ואני כאן כדי להסביר לך בדיוק כיצד לפעול.

במרבית המקרים, הפתרון מבוסס על השלבים הבאים:

בדיקת סטטוס הציון: אם הציון הרשמי בתנאי הקדם טרם הוזן או עודכן במערכת הציונים הממוחשבת, המערכת תחסום את הרישום באופן אוטומטי ולא תאפשר לך להירשם לקורס המתקדם.

הסדרה מול המזכירות: במידה ויש בידיך אישור חלופי מיוחד, או במידה וקיים חשד ממשי לתקלה טכנית במערכת, עליך לפנות באופן מיידי למזכירות החוג, להציג את פרטי הקורס המבוקש ואת האישור הרלוונטי לצורך הסדרת הרישום בצורה ידנית.

(מבוסס גם על הנחיות תפעוליות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; secretariat-provided,TRUE,,
mba_gt_076,course_planning,אפשר לקחת קורס בחירה מהתמחות אחרת?,"לעיתים כן, כקורס בחירה כללי (MBA), בכפוף לתנאי קדם. השלמת פטור מחובת התמחות — בדרך כלל מבחירת אותה התמחות, לא מזרה.","שלום רב! פתיחת אופקים לקורסים ממגמות אחרות היא דרך נהדרת להעשיר את ארגז הכלים הניהולי שלך, והתקנון מאפשר זאת תחת תנאים מסוימים.

הכללים הרשמיים בנושא זה הם:

שקלול כבחירה כללית: לעיתים ניתן בהחלט לקחת קורס מהתמחות אחרת ולשקלל אותו במערכת שלך כקורס בחירה כללי, כל עוד מדובר בקורס ברמת מוסמך (MBA) והנך עומד/ת בכל תנאי הקדם האקדמיים שלו.

אבחנה לגבי פטורים מהתמחות: יש לשים לב להבחנה מנהלית חשובה – במידה וקיבלת פטור מקורס חובה בתוך ההתמחות המקורית שלך, השלמת נקודות הזכות החסרות חייבת להתבצע בדרך כלל מתוך קורסי הבחירה של אותה התמחות ספציפית, ולא מהתמחות זרה.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_077,remaining_obligations,מה יתרת החובות שלי לתואר?,"יתרת חובות מדויקת דורשת בדיקה פרטנית של המזכירות (ציונים, פטורים, התמחות, רישומים). כלל בסיס: 48 נ״ז במסלול רגיל (או היקף מותאם במסלולים מיוחדים, למשל 42 נ״ז לבוגרי העברית).","שלום וברכה. מעקב אחר יתרת החובות הוא שלב קריטי לקראת סיום הלימודים, ואני כאן כדי לעזור לך לעשות זאת בצורה הבטוחה ביותר.

חשוב להבין את המורכבות המנהלית של החישוב:

חובת בדיקה פרטנית של המזכירות: אי אפשר לחשב או להנפיק יתרת חובות מדויקת ורשמית ללא בדיקה יסודית של המזכירות, הכוללת סקירה של גיליון הציונים המלא שלך, הסטטוס הסופי של הפטורים שאושרו לך, מסלול ההתמחות הרשום שלך והקורסים אליהם נרשמת בפועל.

כלל היסוד לתואר: הכלל הבסיסי למסלול הרגיל מחייב צבירה של 48 נ""ז בדיוק (או היקף מותאם אישית שנקבע במסגרת מסלולים מיוחדים או בוגרי תואר ראשון מהעברית הלומדים 42 נ""ז).

אני ממליצה בחום להעביר פנייה מסודרת למזכירות לקראת שנת הלימודים האחרונה שלך לצורך ביצוע סימולציית סגירה רשמית!

(מבוסס גם על נהלי העבודה ושירות הסטודנטים של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; secretariat-provided,TRUE,,דורש מידע אישי.
mba_gt_078,remaining_obligations,איך בודקים אם הרכבתי נכון מערכת?,"להשוות את המערכת לחובות כלליים, דרישות ההתמחות בשנתון, תנאי קדם וחפיפות שעות. בפטורים רבים או שילוב התמחויות — מומלץ בדיקה פרטנית במזכירות.","שלום רב. ביצוע בקרת איכות עצמית על המערכת שבנית הוא צעד נבון מאוד שימנע ממך הפתעות מנהליות בשלב סגירת התואר.

הליך הבדיקה העצמית מתבצע על ידי השוואת המערכת לקריטריונים הבאים:

קורסי חובה כלליים: ודא/י ששיבצת את כל שמונת קורסי החובה הכלליים של התואר.

דרישות המגמה בשנתון: השווה/י את הקורסים שלקחת לדרישות החובה, הבחירה והסמינר המפורטות בשנתון האקדמי של שנת כניסתך ללימודים.

תנאי קדם וחפיפות: ודא/י שהשלמת את כל תנאי הקדם וכי אין התנגשויות שעות בלוח הזמנים.

המלצה שלי: במידה והמערכת שלך כוללת פטורים אקדמיים רבים, החלפת קורסים או שילוב מורכב של התמחויות, מומלץ מאוד להעביר את טיוטת המערכת לבדיקה ידנית ופרטנית של המזכירות או לפנות אליי לייעוץ.

(מבוסס גם על נהלי השירות של מזכירות תארים מתקדמים).

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/roadmap/322-3222",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/roadmap/322-3222; secretariat-provided,TRUE,,שאלה נפוצה הדורשת בדיקה.
mba_gt_079,remaining_obligations,פטור מקורס חובה כללי מוריד את מספר הנ״ז לתואר?,בדרך כלל לא — הפטור אקדמי בלבד; יש להשלים 48 נ״ז בבחירה כללית או מההתמחות. חריג: מתמטיקה וסטטיסטיקה שאינם נספרים לתואר.,"שלום וברכה. מדובר באחת מאי-ההבנות הנפוצות ביותר בקרב סטודנטים בעלי רקע אקדמי קודם, וחשוב מאוד לעשות בה סדר מנהלי ברור.

הכלל התקנוני הקשיח קובע:

המכסה הכוללת נשארת קבועה: בדרך כלל, קבלת פטור מקורס חובה כללי (כמו מימון או חשבונאות) מהווה פטור אקדמי בלבד אך אינה מורידה את מספר הנ""ז הנדרש לתואר.

חובת השלמת השעות: עליך ללמוד קורס בחירה כללי ב-MBA או קורס נוסף מתוך ההתמחות שלך כדי להשלים את נקודות הזכות החסרות ולהגיע לרף ה-48 נ""ז הנדרש.

החריג היחיד: קורסי התשתית במתמטיקה וסטטיסטיקה, שאינם נכללים ממילא במניין נקודות הזכות של התואר, ולכן פטור מהם אכן אינו מצריך קורס חלופי.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://bschool.huji.ac.il/ptorim וכן https://bschool.huji.ac.il/mba/admittance",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://bschool.huji.ac.il/ptorim; https://bschool.huji.ac.il/mba/admittance,TRUE,,
mba_gt_080,remaining_obligations,אם למדתי יותר מ-48 נ״ז זה תקין?,התקנון קובע 48 נ״ז בדיוק. בחריגים מאושרים מראש על ידי ועדת הוראה — עד 51 נ״ז לכל היותר. חריגה ללא אישור דורשת הסדרה לפני סמסטר הסיום.,"שלום רב. אני מבין לחלוטין את הרצון להרחיב את האופקים וללמוד קורסים מעניינים נוספים, אך מבחינה מנהלית האוניברסיטה פועלת על פי מסגרת שעות קשיחה ביותר.

התקנון קובע את הכללים הבאים:

רף קשיח ומדויק: התקנון קובע כי מכסת הלימודים בתוכנית ה-MBA במסלול הרגיל עומדת על 48 נ""ז בדיוק.

מגבלת חריגה מקסימלית: במקרה של אילוצים מבניים או מקרים חריגים ביותר, ובכפוף לקבלת אישור מפורש מראש מוועדת ההוראה, ניתן לקבל היתר לסגירת תואר של עד לתקרה של 51 נ""ז לכל היותר.

הנחיית היועץ: מערכת שחורגת מהמכסה המותרת ללא אישור מוקדם לא תוכל לעבור תהליך של סגירת תואר, ולכן חובה לבדוק ולהסדיר זאת מול המזכירות בהקדם ולפני תקופת הרישום לסמסטר האחרון.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_081,remaining_obligations,יש לי פטור אחד עד שלושה מקורסי חובה כלליים. איך משלימים?,"פטור מ-1–3 קורסי חובה כלליים אינו מפחית את 48 נ״ז. יש ללמוד חובות כלליים שנותרו, התמחות ראשית (24 נ״ז), ולהשלים ל-48 נ״ז מבחירה כללית או מבחירת ההתמחות.","שלום וברכה. קבלת פטורים חלקיים מקורסי החובה היא דרך מצוינת המאפשרת לך ליהנות מיותר קורסי בחירה מתקדמים, אך חשוב לזכור שהיא אינה מפחיתה את מכסת נקודות הזכות (נ""ז) הכללית לסגירת התואר.

הנה מתווה ההשלמה המוגדר בתקנון:

לימודי הליבה: עליך ללמוד את קורסי החובה הכלליים הנותרים (שלא קיבלת מהם פטור) וללמוד התמחות ראשית בהיקף של 24 נ""ז.

השלמת החסר: את יתרת נקודות הזכות הנדרשת להגעה לרף ה-48 נ""ז של התואר, עליך להשלים באמצעות למידה של קורסי בחירה כלליים ב-MBA או על ידי לקיחת קורסי בחירה נוספים מתוך אותה התמחות ראשית שלך.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_082,remaining_obligations,יש לי ארבעה פטורים מקורסי חובה כלליים. מה האפשרויות?,ברירת מחדל: התמחות ראשית (24 נ״ז) והשלמת יתרת הנקודות ל-48 נ״ז מבחירה כללית או מאותה התמחות. שילובי משנית/ראשית+משנית דורשים אישור ועדת הוראה.,"שלום רב! היקף פטורים כזה (המקנה לך פטור של 12 נ""ז קורסי חובה) פותח בפניך אפשרויות בנייה רבות ומגוונות, ואני כאן כדי להציג לך אותן.

על פי התקנון, האפשרויות שלך הן:

מסלול ברירת המחדל: למידה של התמחות ראשית אחת בהיקף הסטנדרטי (24 נ""ז), ואת כל יתרת נקודות הזכות החסרות להגעה ל-48 נ""ז (כלומר 12 נ""ז נוספות) משלימים מתוך קורסי בחירה כלליים ב-MBA או קורסים נוספים מאותה התמחות.

חלופות מבניות מיוחדות: במידה והנך מעוניין/ת לנצל את מכסת השעות הגדולה שנותרה לך לטובת שילוב של שתי התמחויות משניות (18+18 נ""ז) או התמחות ראשית לצד משנית, דע/י כי חלופות אלו אינן מאושרות באופן אוטומטי במערכת הרישום ודורשות הגשת בקשה מיוחדת וקבלת אישור מוועדת ההוראה.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_083,remaining_obligations,יש לי חמישה פטורים או יותר. אפשר התמחות משנית?,כן. ניתן לבחור בין התמחות ראשית עם השלמות לבין ראשית (24 נ״ז) + משנית (18 נ״ז). בעלי 5 פטורים בדיוק במסלול המשולב — סגירה ב-51 נ״ז.,"שלום וברכה. החזקת רקע אקדמי רחב כל כך מעניקה לך יתרון יוצא מן הכלל, והתקנון הולך לקראתך ומאפשר לך לבנות מסלול לימודים עשיר ורב-תחומי.

התשובה הרשמית היא כן, בהחלט:

חופש הבחירה המבני: התקנון מאפשר לבעלי 5 פטורים ומעלה לבחור בין מסלול של התמחות ראשית אחת (24 נ""ז) עם השלמות בחירה רחבות, לבין מסלול משולב של התמחות ראשית (24 נ""ז) ובנוסף התמחות משנית (18 נ""ז).

חישוב נ""ז מיוחד: סטודנטים בעלי 5 פטורים בדיוק שיבחרו במסלול המשולב (ראשית ומשנית) יסיימו את תוארם בהיקף מאושר של 51 נ""ז (במקום 48 נ""ז).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_084,remaining_obligations,בוגר מנהל עסקים מהעברית צריך 48 נ״ז?,לא. בוגרי מנהל עסקים מהעברית פטורים מקורסי החובה הכלליים ולומדים תוכנית ממוקדת בהתמחות — 42 נ״ז לסגירה.,"שלום רב! ברוך/ה השב/ה הביתה לבית הספר למנהל עסקים! אנו גאים מאוד לראות את בוגרי התואר הראשון שלנו ממשיכים איתנו ללימודי המוסמך.

כבוגר/ת של המחלקה אצלנו, חל עליך מתווה מקוצר ומיוחד:

פטור גורף מחובות כלליות: מאחר שלמדת את קורסי הליבה והתשתית בבוגר, הנך פטור/ה באופן מלא מכלל קורסי החובה הכלליים של ה-MBA.

היקף סגירה מופחת: תוכנית הלימודים שלך מבוססת כולה על לימודי התמחות מתקדמים, ונקבעה עבורך מכסת סגירה מופחתת של 42 נ""ז בלבד לתואר המוסמך (במקום 48 נ""ז).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_085,remaining_obligations,קורס שנשקללתי בבוגר יכול להיספר גם ל-MBA?,לא. קורס ששוקלל בסגירת הבוגר לא נספר שוב ל-MBA; במסלולים מואצים הוא מקנה פטור בלבד ודורש השלמה בקורס אחר. חריג: מתמטיקה וסטטיסטיקה שאינם נספרים ל-MBA.,"שלום וברכה. מדובר בשאלה משפטית ומנהלית קריטית החלה על סטודנטים הלומדים במסלולים המואצים או המשותפים, וחשוב מאוד להבהיר את הכללים לגביה.

התשובה הרשמית היא לא:

מניעת כפל קרדיט: קורס אקדמי ששוקלל ונכלל במסגרת סגירת תואר הבוגר (הראשון), לא יוכל להיספר פעם שנייה במניין נקודות הזכות הנצברות לטובת תואר המוסמך (השני).

הפחתה מסך הנ""ז: במסלולים המואצים, קורס כזה יורד מסך הנ""ז שנצברו למוסמך והוא מעניק פטור אקדמי בלבד, מה שמחייב אותך לקחת קורס אחר במקומו כדי להשלים את מכסת השעות.

החריג לקורסי תשתית: קורסי התשתית במתמטיקה וסטטיסטיקה אינם נספרים ממילא בתוך ה-48 נ""ז של ה-MBA, ולכן פטור מהם אינו דורש השלמה.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://bschool.huji.ac.il/Accelerated-study-track-all",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://bschool.huji.ac.il/Accelerated-study-track-all,TRUE,,
mba_gt_086,remaining_obligations,אני במסלול מחקרי. איך מחשבים יתרת חובות?,"במסלול מחקרי: לפחות 41 נ״ז קורסיאליות; לבוגרי מנהל עסקים מהעברית במחקרי — לפחות 35 נ״ז. חישוב מדויק תלוי בפטורים, התמחות ותזה — במזכירות.","שלום רב! העבודה על עבודת התזה המחקרית דורשת משאבי זמן יקרים, ולכן המבנה האקדמי של המסלול המחקרי בא לקראתך ומפחית את מכסת נקודות הזכות הקורסיאליות הנדרשות לסגירת התואר.

היקף הסגירה במסלול המחקרי מוגדר כך:

במסלול מחקרי רגיל: היקף סגירת התואר עומד על לפחות 41 נ""ז.

לבוגרי מנהל עסקים מהעברית: עבור בוגרי תואר ראשון במנהל עסקים מהאוניברסיטה העברית שלומדים במסלול המחקרי, היקף הסגירה המותאם עומד על לפחות 35 נ""ז.

הערת היועץ: החישוב המדויק והסופי של יתרת החובות שלך תלוי בפטורים הספציפיים שאושרו לך, במבנה ההתמחות שבחרת ובהתקדמות המחקרית שלך, ומבוצע באופן ידני על ידי המזכירות.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,דורש בדיקה פרטנית.
mba_gt_087,registration_rules,איך מגישים בקשה לסגירת תואר?,לאחר השלמת כל החובות — הגשת בקשה לסגירת תואר במידע האישי. הבקשה עוברת לבדיקה ידנית במזכירות החוג לאישור זכאות.,"שלום וברכה! ראשית, הרשה/י לי לברך אותך על הגעתך לרגע המיוחל והמרגש של סיום התואר השני! זוהי עדות להשקעה והתמדה רבה ואנו גאים בך.

תהליך סגירת התואר הפורמלי מתבצע בצורה הבאה:

הגשה במידע האישי: עליך להיכנס לחשבון המידע האישי שלך לסטודנט ולהגיש באופן מקוון בקשה רשמית לסגירת התואר.

בדיקת המזכירות: עם שליחת הבקשה, התיק האקדמי שלך מועבר ישירות לבדיקה ידנית סופית של מזכירות החוג, המוודאת כי עמדת בכל מכסות הנ""ז, קורסי החובה, חובות ההתמחות והסמינר ומנפיקה את אישור הזכאות הרשמי.

מקור המידע: הנחיות מנהליות ותפעוליות של מזכירות החוג לתארים מתקדמים.",secretariat-provided,TRUE,,
mba_gt_088,registration_rules,אני רוצה ללמוד קורס שלא בתכנית. למי פונים?,בקשות חריגות לקורסים מחוץ לתוכנית אינן מאושרות אוטומטית. יש לפנות למזכירות או ליועצת לקבלת הכוונה והעברה לגורם אקדמי מוסמך.,"שלום רב. שאיפה להרחיב אופקים מעבר לתוכנית היא מבורכת, אך מאחר שמדובר בחריגה ממסלול הלימודים המאושר, המערכת פועלת על פי נהלים מוגדרים.

הליך הטיפול בבקשות אלו מבוסס על הכללים הבאים:

אין אישור אוטומטי: בקשות חריגות לרישום לקורסים שאינם מופיעים בתוכנית הלימודים של ה-MBA אינן מאושרות באופן אוטומטי בשום מקרה.

פנייה להכוונת המזכירות: עליך לפנות בכתב למזכירות החוג או אליי כיועצת הלימודים לקבלת הנחיות. הבקשה מועברת לבחינה ואישור של הגורם המוסמך האקדמי הרלוונטי (כמו ראש ההתמחות או ועדת ההוראה), בהתאם לזיקה ולתרומה של הקורס לעולמך הניהולי.

מקור המידע: הנחיות מנהליות ותקנוניות של מזכירות החוג לתארים מתקדמים.",secretariat-provided,TRUE,,
mba_gt_089,registration_rules,האם המזכירות יכולה לאשר כל בקשה חריגה?,"לא בהכרח. המזכירות מרכזת ומכוונת, אך בקשות אקדמיות מהותיות דורשות אישור יועצת אקדמית, ראש התמחות או ועדת הוראה.","שלום וברכה. מדובר בנקודה מנהלית חשובה מאוד שעוזרת לתאם ציפיות ומסייעת לך להבין כיצד מתקבלות ההחלטות בפקולטה.

התשובה הרשמית היא לא בהכרח:

תפקיד המזכירות: מזכירות החוג מהווה את הגוף התפעולי, המנהלי והשירותי המרכז את הבקשות, מלווה אותך ומכוון אותך בצורה המקצועית ביותר, אך אין לה סמכות אקדמית לאשר חריגות על דעת עצמה.

הגופים המאשרים: בקשות אקדמיות מהותיות מסוימות (כגון חריגה ממכסות נ""ז, אישור שילובי התמחויות או פטורים חריגים) דורשות באופן מחייב בחינה ואישור רשמי של היועצת האקדמית של התוכנית, ראש ההתמחות הרלוונטי או ועדת ההוראה הבית-ספרית.

(מבוסס גם על נהלי העבודה של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",secretariat-provided; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
